id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
8489,0.0,2011-07-15,574.0,0,443.0,33.35266734,-2.57639994,4098,0,4,4996.0,13,19,2,54,492,0,2,0,8.0,1345.0,1,0,7,4,2,7,4,0,2,6,2,1,1,2,4,1,2,1
72991,0.0,2013-02-04,385.0,0,443.0,0.0,-2e-08,36192,0,4,4117.0,17,17,1,5,1205,0,2,0,10.0,1345.0,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
27604,250.0,2013-02-12,2107.0,1335,2290.0,30.008986,-4.33216047,11887,0,3,6438.0,5,16,2,28,1432,320,2,0,12.0,672.0,1,2001,3,1,0,9,4,3,1,6,2,2,2,6,4,1,1,1
63555,10.0,2011-02-27,326.0,441,420.0,37.13940541,-6.7871852,36439,0,8,19815.0,11,5,1,36,685,150,2,0,8.0,792.0,1,1998,14,10,5,11,4,4,5,6,2,2,2,3,0,0,1,1
4482,0.0,2011-04-17,508.0,0,302.0,36.04059319,-5.0403883,44894,0,0,20902.0,2,1,1,42,260,0,2,0,8.0,2172.0,0,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
48718,0.0,2013-03-30,508.0,1521,305.0,37.58277583,-3.26875766,9603,0,5,18550.0,6,3,4,73,1514,1,2,0,9.0,1874.0,1,1960,3,1,0,10,4,0,2,6,2,2,2,8,6,0,1,1
1521,30.0,2011-03-09,2121.0,231,2221.0,38.3325614,-6.45992124,34595,0,8,8668.0,14,6,1,3,903,80,2,0,9.0,255.0,1,2003,6,10,5,10,4,4,5,6,2,1,1,6,4,1,1,1
14094,0.0,2013-02-06,508.0,1459,443.0,30.6840435,-3.62827193,5824,0,3,14414.0,5,16,1,30,766,450,2,0,8.0,1345.0,0,2008,8,5,1,7,4,6,6,6,2,3,3,7,5,0,4,3
22464,0.0,2013-01-16,508.0,333,478.0,38.87740223,-10.20135481,9919,0,7,1870.0,7,8,3,85,181,73,2,0,8.0,292.0,0,0,9,6,3,7,4,0,2,4,4,2,2,3,0,0,2,1
41322,0.0,2011-03-22,939.0,0,340.0,36.68237176,-6.29429002,44024,0,8,10553.0,2,1,3,43,151,0,2,0,8.0,2533.0,0,0,3,1,0,7,4,2,0,6,2,2,2,8,6,0,2,1
60153,0.0,2011-04-02,508.0,0,635.0,36.1111042,-6.86963749,19098,0,6,6065.0,2,1,1,76,1306,0,2,0,8.0,1345.0,1,0,14,10,5,7,4,0,2,6,2,1,1,3,0,0,1,1
19339,0.0,2013-03-11,508.0,1287,309.0,37.65981488,-3.62925733,22165,0,5,8682.0,6,3,2,84,637,98,2,0,8.0,2731.0,0,1972,3,1,0,6,3,0,2,6,2,2,2,6,4,1,6,5
57171,0.0,2012-10-20,1859.0,0,1940.0,32.21986362,-4.52956567,7385,0,3,30.0,19,14,4,123,1224,0,2,0,8.0,790.0,1,0,6,10,5,7,4,0,2,6,2,1,1,3,0,0,4,3
24293,8000.0,2013-02-23,1962.0,1551,2098.0,35.30586743,-9.76613992,26308,0,1,2408.0,16,10,2,111,2083,0,2,0,8.0,1802.0,1,1976,14,10,5,7,4,2,0,6,2,1,1,6,4,1,1,1
56039,0.0,2011-08-22,508.0,0,443.0,0.0,-2e-08,3025,0,4,4773.0,13,19,6,15,575,0,2,0,8.0,770.0,1,0,14,10,5,7,4,0,2,6,2,2,2,3,0,0,2,1
9472,0.0,2011-07-11,1368.0,0,443.0,31.11283967,-1.74171974,30024,0,4,17698.0,4,18,1,26,1683,0,2,0,9.0,661.0,1,0,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
10554,0.0,2013-12-03,1496.0,1606,1610.0,37.96381099,-4.21380946,2866,0,5,7219.0,6,3,3,101,1375,200,2,0,12.0,1506.0,1,2001,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
26606,0.0,2013-03-19,1683.0,1457,1772.0,34.72367181,-2.38570696,42270,0,4,19430.0,9,20,2,103,353,300,2,0,3.0,1345.0,1,1994,14,10,5,1,1,6,6,4,4,1,1,3,0,0,6,5
46533,1200.0,2011-03-26,256.0,1363,443.0,34.84899625,-8.56495769,45683,0,6,9589.0,3,11,2,79,1031,0,2,0,9.0,970.0,1,0,3,1,0,10,4,2,0,6,2,1,1,8,6,0,1,1
32950,50.0,2011-03-22,1443.0,0,457.0,38.94132525,-6.5136861,35562,0,8,1430.0,14,6,1,3,732,30,2,0,1.0,169.0,1,2009,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
59127,6.0,2013-05-03,201.0,836,443.0,37.43351253,-3.37380816,29088,0,5,11568.0,6,3,4,73,736,30,2,0,11.0,934.0,1,2008,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
68801,0.0,2012-10-14,1478.0,0,1669.0,32.31727665,-5.1006188,38225,0,3,20895.0,19,14,4,123,2042,0,2,0,8.0,1345.0,1,0,9,6,3,7,4,0,2,6,2,3,3,7,5,0,6,5
21924,0.0,2011-07-15,294.0,0,307.0,33.7775658,-9.58177263,37034,0,1,6670.0,10,12,3,46,578,0,2,0,12.0,2099.0,1,0,3,1,0,8,0,3,1,6,2,2,2,8,6,0,1,1
40151,2000.0,2013-02-19,294.0,921,385.0,35.855205,-10.56684084,30226,0,6,9632.0,16,10,5,86,898,250,2,0,10.0,1345.0,0,1993,15,11,1,11,4,2,0,6,2,2,2,7,5,0,4,3
25393,0.0,2011-08-26,377.0,2191,443.0,31.8258768,-8.05367812,43140,0,2,4251.0,15,15,2,113,1858,250,2,0,8.0,2522.0,1,1982,3,1,0,7,4,0,2,6,2,1,1,6,4,1,6,5
66761,0.0,2013-02-11,508.0,0,443.0,33.18594887,-4.33095505,4809,0,3,4099.0,19,14,1,94,2051,0,2,0,8.0,1345.0,0,0,8,5,1,7,4,0,2,6,2,3,3,7,5,0,4,3
24637,0.0,2011-08-08,574.0,0,443.0,33.46538591,-2.63407299,26837,0,4,14985.0,13,19,2,54,1940,0,2,0,8.0,1345.0,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
36937,0.0,2011-01-04,1962.0,1392,443.0,34.56371354,-8.90495383,25591,0,6,13902.0,3,11,4,91,369,52,2,0,9.0,2860.0,1,1978,3,1,0,10,4,5,3,6,2,1,1,6,4,1,1,1
68907,0.0,2011-02-23,648.0,-14,457.0,39.77184424,-7.82632075,3681,0,6,7883.0,14,6,6,53,10,500,2,0,8.0,1345.0,0,0,4,2,1,7,4,0,2,6,2,1,1,3,0,0,4,3
13475,0.0,2013-03-24,508.0,1387,443.0,37.52712295,-3.28690051,26135,0,5,11185.0,6,3,4,73,1077,1,2,0,8.0,2671.0,1,1972,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5
22882,0.0,2013-02-06,508.0,62,443.0,39.12656128,-8.54002459,29920,0,7,15855.0,7,80,13,37,202,270,2,0,8.0,1345.0,1,1985,9,6,3,7,4,0,2,4,4,1,1,7,5,0,6,5
55068,0.0,2013-01-18,1662.0,0,1763.0,0.0,-2e-08,33208,0,4,10097.0,17,17,1,5,1867,0,2,0,4.0,1345.0,0,0,8,5,1,3,2,0,2,6,2,1,1,7,5,0,4,3
9498,250.0,2013-01-25,508.0,1270,443.0,30.07622779,-4.67042062,17395,0,3,6372.0,5,16,2,28,1449,240,2,0,12.0,1924.0,1,2008,3,1,0,9,4,3,1,6,2,1,1,6,4,1,1,1
35031,2000.0,2011-03-19,508.0,326,443.0,36.30244413,-8.89278174,10560,0,6,8683.0,11,5,4,122,1919,1,2,0,8.0,1345.0,1,2003,15,11,1,7,4,2,0,6,2,1,1,7,5,0,4,3
39312,0.0,2011-08-03,648.0,0,457.0,33.56923877,-9.23072755,23728,0,1,3248.0,10,12,4,100,900,0,2,0,8.0,2425.0,1,0,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
50350,10.0,2013-03-20,1443.0,1650,483.0,35.8610227,-3.25348599,26141,0,0,2318.0,0,24,30,27,1168,130,2,0,8.0,641.0,1,2009,3,1,0,7,4,4,5,6,2,3,3,6,4,1,1,1
58092,0.0,2012-10-18,1590.0,0,443.0,32.20613558,-3.69032866,33020,0,3,17431.0,17,17,5,9,41,0,2,0,4.0,1345.0,1,0,8,5,1,3,2,6,6,6,2,1,1,7,5,0,4,3
52681,1500.0,2011-02-28,23.0,1727,443.0,34.8769325,-8.96644834,41301,0,6,11376.0,3,11,4,91,323,80,2,0,8.0,592.0,0,2009,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
41786,0.0,2011-07-15,508.0,0,443.0,31.00645984,-1.70301993,30126,0,4,16959.0,4,18,1,26,1678,0,2,0,8.0,677.0,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
37132,50.0,2011-03-31,1881.0,230,2042.0,37.04023421,-7.72965853,31504,0,6,17902.0,11,5,3,35,628,100,2,0,8.0,1345.0,1,2010,4,2,1,7,4,5,3,0,0,3,3,7,5,0,4,3
14545,0.0,2012-11-11,508.0,0,638.0,33.95565558,-3.44569214,3410,0,0,8658.0,17,17,2,58,846,0,2,0,8.0,1345.0,0,0,9,6,3,11,4,1,4,6,2,0,0,7,5,0,6,5
20394,0.0,2011-07-09,563.0,0,669.0,31.55048738,-1.97574442,5737,0,4,410.0,4,18,3,81,1413,0,2,0,8.0,1345.0,0,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,5,4
52720,0.0,2012-11-01,2109.0,0,2297.0,31.93458659,-3.27724452,43868,0,3,19849.0,17,17,5,9,359,0,2,0,10.0,1345.0,1,0,8,5,1,11,4,6,6,0,0,1,1,7,5,0,4,3
65107,0.0,2011-07-25,586.0,0,722.0,33.34823091,-3.13103983,37946,0,4,15327.0,13,19,4,45,1713,0,2,0,8.0,1345.0,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
55271,0.0,2011-08-08,432.0,594,2145.0,37.69014752,-6.83282115,12495,0,8,17234.0,11,5,5,72,663,270,2,0,8.0,801.0,1,1980,3,1,0,7,4,5,3,6,2,1,1,6,4,1,1,1
64854,0.0,2011-04-01,340.0,0,425.0,33.19272412,-8.78106249,32192,0,2,15985.0,10,12,2,60,1372,0,2,0,8.0,1345.0,1,0,3,1,0,7,4,5,3,7,5,4,4,6,4,1,1,1
74232,0.0,2012-10-13,2109.0,0,2297.0,33.78418128,-3.32496545,24828,0,0,4576.0,17,17,2,58,113,0,2,0,10.0,1345.0,0,0,8,5,1,11,4,0,2,6,2,2,2,7,5,0,4,3
16709,0.0,2011-07-18,508.0,0,443.0,30.96655463,-1.71359113,30243,0,4,9243.0,4,18,1,26,1678,0,2,0,8.0,677.0,1,0,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
11670,0.0,2012-10-06,385.0,0,454.0,33.34603482,-3.57451478,40760,0,0,14870.0,17,17,3,104,1771,0,2,0,10.0,1345.0,1,0,8,5,1,11,4,0,2,6,2,2,2,7,5,0,4,3
50639,0.0,2011-03-15,1837.0,1752,2030.0,38.30450845,-4.6247801,24154,8,5,5844.0,20,4,1,52,1037,1,2,0,8.0,808.0,1,1985,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
15909,500.0,2011-03-28,1962.0,1344,443.0,34.6878736,-8.7956751,18934,0,6,16536.0,3,11,4,91,2079,100,2,0,9.0,2860.0,1,1978,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
13270,500.0,2013-02-10,1366.0,1203,1496.0,30.12400019,-4.15658536,6789,0,3,17780.0,5,16,2,28,665,750,2,0,12.0,1345.0,0,1994,8,5,1,7,4,2,0,6,2,1,1,7,5,0,4,3
25149,0.0,2012-10-17,1600.0,0,443.0,33.48828259,-3.71791194,17528,0,0,3948.0,17,17,8,40,438,0,2,0,10.0,1345.0,0,0,15,11,1,11,4,6,6,6,2,2,2,7,5,0,4,3
12208,0.0,2011-04-12,809.0,0,895.0,33.04984165,-8.99481216,2911,0,2,16859.0,10,12,6,62,1521,0,2,0,8.0,1345.0,0,0,9,6,3,7,4,5,3,6,2,2,2,7,5,0,6,5
26350,0.0,2013-08-03,508.0,558,638.0,38.04460513,-4.2688632,33869,0,5,11568.0,6,3,3,101,1070,420,2,0,12.0,445.0,1,1992,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
45210,0.0,2013-02-11,508.0,1351,443.0,30.59200267,-3.61136579,32593,0,3,1252.0,5,16,1,30,431,230,2,0,8.0,1345.0,0,2003,8,5,1,7,4,6,6,6,2,2,2,7,5,0,4,3
20335,0.0,2011-07-11,648.0,0,457.0,33.81880387,-9.11438581,23614,0,1,5560.0,10,12,4,100,938,0,2,0,8.0,1993.0,1,0,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
5868,5.0,2013-03-13,1443.0,1521,483.0,35.55329432,-3.34328999,3015,0,0,7700.0,0,24,30,27,1757,100,2,0,8.0,413.0,1,2002,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1
62144,0.0,2012-10-22,340.0,0,477.0,32.57296472,-5.0563149,43596,0,3,5654.0,19,14,3,124,375,0,2,0,8.0,1345.0,1,0,8,5,1,7,4,0,2,6,2,2,2,7,5,0,4,3
71406,7.0,2013-11-03,487.0,1427,230.0,37.21841011,-3.21031321,27522,0,5,10920.0,6,3,5,16,955,20,2,0,11.0,1233.0,1,2008,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
10920,0.0,2012-12-16,1588.0,1183,1652.0,33.59576781,-1.9469111,1488,0,4,7572.0,9,20,3,82,52,355,2,0,4.0,1345.0,0,2009,3,1,0,3,2,6,6,6,2,2,2,5,3,1,1,1
38396,0.0,2011-07-22,1788.0,1862,272.0,31.35341415,-7.69150211,6070,0,2,5203.0,15,15,3,92,145,550,2,0,8.0,1345.0,0,2009,0,0,1,7,4,0,2,6,2,1,1,3,0,0,4,3
35690,0.0,2013-01-24,888.0,375,1016.0,38.62416332,-10.72269101,36358,0,7,19643.0,12,90,33,57,1541,1,2,0,8.0,2032.0,1,1981,7,4,2,7,4,0,2,4,4,2,2,3,0,0,1,1
69510,5000.0,2011-02-26,2117.0,102,2231.0,38.85878842,-6.78374319,722,0,8,21054.0,14,6,2,29,1920,10,2,0,4.0,2853.0,1,2010,7,4,2,4,0,3,1,6,2,2,2,6,4,1,1,1
46371,0.0,2013-03-14,648.0,980,457.0,36.05721054,-3.20616352,34488,0,0,18463.0,0,2,1,70,1877,1,2,0,4.0,1345.0,1,1990,9,6,3,3,2,0,2,6,2,3,3,5,3,1,1,1
33984,0.0,2011-08-04,294.0,0,443.0,30.74913124,-2.51765076,6318,0,4,6429.0,4,18,30,89,1697,0,2,0,8.0,1345.0,0,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5
73152,0.0,2011-01-08,822.0,0,909.0,33.97015544,-9.42627039,10724,0,1,16335.0,10,12,3,46,1115,0,2,0,8.0,1346.0,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
58024,0.0,2012-10-03,25.0,0,2198.0,32.75192635,-3.92751012,8554,0,4,9914.0,17,17,3,25,407,0,2,0,8.0,1215.0,1,0,3,1,0,7,4,4,5,6,2,1,1,8,6,0,2,1
71738,0.0,2013-03-15,508.0,1014,443.0,37.33509746,-3.29367821,28389,0,5,18298.0,6,3,4,73,2025,60,2,0,11.0,455.0,1,1972,3,1,0,9,4,0,2,6,2,2,2,8,6,0,1,1
28065,0.0,2012-10-26,2107.0,0,1251.0,0.0,-2e-08,17163,0,4,15106.0,13,19,2,54,7,0,2,0,8.0,1345.0,1,0,4,2,1,7,4,0,2,6,2,1,1,3,0,0,4,3
67086,100.0,2011-07-24,1574.0,1139,443.0,31.06088623,-6.271961,11780,0,2,9894.0,15,15,1,75,562,50,2,0,8.0,1345.0,1,1993,9,6,3,7,4,2,0,6,2,2,2,1,0,0,6,5
58122,0.0,2013-01-31,888.0,374,1016.0,39.12666502,-10.8574634,33336,0,7,20097.0,12,90,33,57,914,100,2,0,8.0,1345.0,1,2006,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
57668,50.0,2011-03-13,1443.0,174,2221.0,38.34684577,-6.63243246,3728,0,8,17056.0,14,6,1,3,148,40,2,0,9.0,255.0,1,2010,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
31327,0.0,2011-11-03,971.0,2248,1087.0,34.41442597,-9.29670127,33167,0,1,9382.0,3,11,4,91,325,30,2,0,8.0,1668.0,0,1996,3,1,0,4,0,0,2,6,2,1,1,8,6,0,1,1
14781,0.0,2012-10-10,1590.0,0,443.0,32.01962384,-3.56871724,42682,0,3,3825.0,17,17,5,9,73,0,2,0,4.0,1345.0,1,0,8,5,1,3,2,6,6,6,2,2,2,7,5,0,4,3
51381,0.0,2013-01-26,508.0,315,1688.0,38.55528775,-10.21990564,40532,0,7,15897.0,7,8,3,85,1553,330,2,0,8.0,2053.0,0,1979,7,4,2,7,4,0,2,7,5,0,0,3,0,0,2,1
55004,0.0,2011-08-04,648.0,0,457.0,31.45944275,-2.79383128,21455,0,4,12052.0,4,18,6,8,1642,0,2,0,8.0,1345.0,0,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,5,4
43219,0.0,2011-04-03,508.0,0,638.0,33.01658261,-8.43940187,5363,0,2,5241.0,10,12,1,13,1145,0,2,0,8.0,1345.0,1,0,14,10,5,7,4,4,5,6,2,1,1,8,6,0,1,1
38978,25.0,2013-08-03,201.0,695,443.0,37.43582922,-3.45376452,18627,0,5,12693.0,6,3,4,73,493,350,2,0,11.0,935.0,1,2008,14,10,5,9,4,4,5,6,2,1,1,3,0,0,1,1
11044,6.0,2013-02-03,201.0,1687,443.0,37.4487128,-3.28716312,25353,0,5,10826.0,6,3,4,73,737,90,2,0,11.0,934.0,1,2008,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
24771,5000.0,2013-02-06,1050.0,1716,1124.0,35.08653197,-4.20569854,17658,0,0,9899.0,8,21,3,63,273,182,2,0,8.0,1345.0,1,1995,13,7,1,7,4,2,0,6,2,1,1,3,0,0,4,3
18028,50.0,2011-03-02,1443.0,40,1097.0,39.15363169,-7.19172014,1283,0,8,21016.0,14,60,43,69,1468,556,2,0,8.0,2717.0,0,2010,14,10,5,7,4,4,5,4,4,1,1,3,0,0,2,1
70575,0.0,2013-02-20,1600.0,0,443.0,0.0,-2e-08,894,0,4,12193.0,17,17,1,5,89,0,2,0,10.0,1345.0,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
49777,0.0,2011-03-25,65.0,-30,45.0,39.38136369,-7.41163332,30590,0,6,8261.0,14,6,4,69,758,927,2,0,8.0,1345.0,0,2010,9,6,3,7,4,0,2,6,2,0,0,5,3,1,1,1
29806,0.0,2011-03-15,2065.0,0,340.0,36.54286591,-5.74639816,33208,0,8,10553.0,2,1,3,43,1266,0,2,0,8.0,1316.0,0,0,7,4,2,7,4,4,5,4,4,0,0,3,0,0,2,1
2580,0.0,2011-07-12,574.0,0,672.0,30.70140267,-2.54329943,7911,0,4,7411.0,4,18,30,89,612,0,2,0,8.0,1022.0,0,0,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
26225,0.0,2013-03-18,873.0,1165,1044.0,37.0886094,-3.22317028,14940,0,5,16924.0,6,3,7,106,1903,1,2,0,11.0,66.0,1,2007,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
29647,0.0,2012-10-29,574.0,0,443.0,0.0,-2e-08,30887,0,4,9767.0,13,19,2,54,1036,0,2,0,8.0,1345.0,1,0,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
45709,0.0,2013-01-19,680.0,382,806.0,38.07631042,-9.79199071,43411,0,7,15689.0,7,80,43,49,878,350,2,0,8.0,1345.0,1,2007,4,2,1,7,4,6,6,6,2,1,1,3,0,0,4,3
41625,0.0,2013-02-28,294.0,1212,385.0,34.96606288,-10.90171523,43411,0,1,11086.0,16,10,3,61,1520,120,2,0,8.0,314.0,1,1994,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1
54310,0.0,2013-02-27,508.0,895,443.0,37.39601237,-3.33741844,21449,0,5,7837.0,6,3,4,73,694,1,2,0,8.0,827.0,1,1974,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
28899,7500.0,2013-02-15,1451.0,690,477.0,37.47881577,-3.8200808,7720,0,5,16859.0,6,3,2,84,741,320,2,0,5.0,2261.0,0,2012,2,8,2,4,0,2,0,7,5,1,1,0,1,1,1,1
16034,500.0,2011-03-16,330.0,268,1655.0,36.68254111,-8.12004429,31059,0,6,4750.0,11,5,3,35,308,1000,2,0,8.0,1345.0,1,1982,12,9,4,7,4,5,3,6,2,2,2,7,5,0,4,3
64848,0.0,2011-03-29,508.0,240,443.0,36.94548379,-7.82335037,31325,0,6,13735.0,11,5,3,35,1276,300,2,0,8.0,1345.0,1,1980,15,11,1,7,4,0,2,6,2,2,2,4,2,2,4,3
32694,250.0,2013-01-29,508.0,1142,638.0,29.97605385,-4.83644923,43828,0,3,14148.0,5,16,2,31,1117,540,2,0,12.0,750.0,1,1976,3,1,0,9,4,3,1,6,2,1,1,6,4,1,2,1
58564,0.0,2012-11-06,272.0,0,281.0,32.75810058,-5.03162552,42922,0,3,1593.0,19,14,6,115,1039,0,2,0,8.0,1345.0,1,0,4,2,1,7,4,0,2,6,2,3,3,7,5,0,4,3
29310,0.0,2013-02-08,680.0,-19,833.0,40.14095076,-10.60318838,36358,0,7,134.0,12,99,1,77,158,400,2,0,8.0,25.0,1,2000,7,4,2,7,4,6,6,6,2,1,1,3,0,0,2,1
39223,0.0,2013-02-12,1962.0,1224,1994.0,30.99332631,-3.25232304,2186,0,3,12922.0,5,16,1,30,502,500,2,0,8.0,1345.0,0,2007,3,1,0,9,4,6,6,6,2,1,1,5,3,1,1,1
36658,500.0,2011-03-26,179.0,330,443.0,36.41116388,-8.6726869,44508,0,6,16882.0,11,5,4,122,434,1,2,0,11.0,589.0,1,2006,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
73611,0.0,2012-10-09,1954.0,0,153.0,34.11158512,-3.80476855,17676,0,0,1274.0,17,17,8,40,1471,0,2,0,10.0,2446.0,1,0,3,1,0,11,4,6,6,6,2,2,2,6,4,1,2,1
3761,0.0,2012-11-11,340.0,0,479.0,33.47569194,-5.30747743,43411,0,0,13386.0,19,14,3,124,796,0,2,0,8.0,1345.0,1,0,0,0,1,7,4,0,2,6,2,2,2,7,5,0,4,3
62277,8000.0,2013-02-23,1099.0,1507,1296.0,35.29563646,-9.76408967,16927,0,1,10752.0,16,10,2,111,2083,0,2,0,8.0,1802.0,1,1997,14,10,5,7,4,2,0,6,2,1,1,6,4,1,1,1
16590,0.0,2012-10-12,508.0,0,638.0,34.13791794,-3.02728794,32938,0,4,9767.0,17,17,6,64,753,0,2,0,10.0,2163.0,1,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
12774,0.0,2012-10-30,1982.0,0,443.0,33.60178546,-2.94977495,45543,0,4,19604.0,17,17,2,58,1896,0,2,0,10.0,1345.0,0,0,3,1,0,11,4,0,2,6,2,3,3,5,3,1,1,1
36944,0.0,2013-03-23,2109.0,947,2297.0,37.03218673,-3.36027537,39006,0,5,16290.0,0,2,7,65,702,390,2,0,9.0,1345.0,0,2012,3,1,0,10,4,6,6,6,2,2,2,5,3,1,1,1
13416,0.0,2011-04-21,648.0,0,457.0,33.69544732,-9.2315017,34028,0,1,10845.0,10,12,4,100,1941,0,2,0,8.0,312.0,1,0,3,1,0,7,4,6,6,6,2,1,1,8,6,0,1,1
54088,0.0,2011-03-03,1742.0,-16,1880.0,38.81513824,-8.01069461,34515,0,6,17852.0,14,60,53,99,2049,1,2,0,8.0,1345.0,1,2006,0,0,1,7,4,5,3,6,2,1,1,7,5,0,4,3
67150,0.0,2013-02-16,508.0,1606,443.0,35.68370123,-4.40405673,4988,0,0,4404.0,8,21,1,2,255,360,2,0,8.0,1345.0,1,2011,9,6,3,7,4,0,2,6,2,1,1,7,5,0,6,5
60727,0.0,2011-07-10,508.0,0,229.0,32.48534533,-9.09762093,42233,0,2,5590.0,10,12,6,62,1584,0,2,0,8.0,1345.0,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
31595,0.0,2011-03-18,668.0,-22,791.0,38.88787566,-6.43277034,38248,0,8,12476.0,14,6,1,3,987,25,2,0,4.0,1345.0,0,2009,4,2,1,3,2,0,2,6,2,1,1,7,5,0,4,3
55174,0.0,2011-03-12,340.0,-17,443.0,38.96508456,-5.55367253,20205,0,5,20858.0,20,4,5,95,1981,50,2,0,8.0,1345.0,0,0,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
19383,0.0,2013-02-12,508.0,709,479.0,37.55906903,-3.53359511,40541,0,5,9767.0,6,3,2,84,669,1,2,0,9.0,833.0,1,2012,14,10,5,10,4,0,2,6,2,2,2,3,0,0,1,1
41016,0.0,2012-10-15,1590.0,0,443.0,32.17860951,-3.66877427,37185,0,3,10246.0,17,17,5,9,1108,0,2,0,10.0,1345.0,1,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
11869,0.0,2011-04-14,508.0,0,638.0,33.06852991,-8.56946102,38278,0,2,11296.0,10,12,1,13,530,0,2,0,8.0,1345.0,1,0,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
17512,0.0,2011-04-17,1697.0,1759,1775.0,35.01316175,-9.26892468,13133,0,6,11120.0,3,11,4,91,629,25,2,0,9.0,1345.0,1,2010,12,9,4,10,4,5,3,6,2,1,1,1,0,0,4,3
329,0.0,2013-08-03,1660.0,1531,1844.0,36.71163573,-3.3508476,28040,0,5,7654.0,0,2,2,0,1923,200,2,0,8.0,2473.0,1,1999,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
27467,0.0,2013-04-04,789.0,1192,980.0,36.85738433,-3.35603673,29627,0,5,9837.0,0,2,7,65,1986,149,2,0,12.0,814.0,1,2005,3,1,0,8,0,6,6,6,2,1,1,8,6,0,1,1
29547,0.0,2012-11-04,574.0,1350,443.0,33.89165269,-1.98950561,29192,0,4,21269.0,9,20,4,10,1870,300,2,0,10.0,1345.0,1,1996,9,6,3,11,4,6,6,6,2,1,1,7,5,0,6,5
57341,0.0,2013-02-01,1600.0,0,443.0,32.50869494,-3.55693304,35627,0,3,9351.0,17,17,3,25,160,0,2,0,8.0,1345.0,1,0,8,5,1,11,4,6,6,6,2,1,1,7,5,0,4,3
9099,0.0,2013-02-03,888.0,270,1016.0,38.8959725,-10.87078519,43411,0,7,19643.0,12,90,33,57,190,1,2,0,8.0,1345.0,1,1988,7,4,2,7,4,6,6,4,4,0,0,3,0,0,2,1
30276,0.0,2013-02-01,1859.0,1214,1940.0,31.23466708,-6.29320847,43411,0,2,13091.0,15,15,1,75,577,450,2,0,8.0,1345.0,1,1990,4,2,1,7,4,5,3,6,2,1,1,3,0,0,4,3
60830,1000.0,2013-03-03,657.0,994,757.0,37.80678571,-4.14258292,33059,0,5,6065.0,6,3,3,101,1507,250,2,0,12.0,1345.0,1,2009,3,1,0,9,4,3,1,6,2,2,2,8,6,0,2,1
40236,8000.0,2011-07-31,888.0,903,443.0,31.36931219,-7.31797413,20382,0,2,10502.0,15,15,1,75,1042,300,2,0,8.0,698.0,1,2009,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
